3601112006,3601112,KUBANGKAMPIL,kubangkampil,-6.480196324,105.8326412,2022-06-14 02:03:07,2022-06-14 02:03:07
3601112007,3601112,SIDAMUKTI,sidamukti,-6.488396899,105.8151736,2022-06-14 02:03:07,2022-06-14 02:03:07
3601112008,3601112,CIBUNGUR,cibungur,-6.457715294,105.8235549,2022-06-14 02:03:07,2022-06-14 02:03:07
3601112010,3601112,CIKUYA,cikuya,-6.442575417,105.83659,2022-06-14 02:03:07,2022-06-14 02:03:07
3601120001,3601120,CIGONDANG,cigondang,-6.38151,105.82573,2022-06-14 02:03:07,2022-06-14 02:03:07
3601120002,3601120,SUKAMAJU,sukamaju,-6.38757619,105.8338512,2022-06-14 02:03:07,2022-06-14 02:03:07
3601120003,3601120,RANCATEUREUP,rancateureup,-6.378887375,105.8473781,2022-06-14 02:03:07,2022-06-14 02:03:07
3601120004,3601120,KALANGANYAR,kalanganyar,-6.372968939,105.8330341,2022-06-14 02:03:07,2022-06-14 02:03:07
3601120005,3601120,LABUAN,labuan,-6.377134211,105.8296197,2022-06-14 02:03:07,2022-06-14 02:03:07
3601120007,3601120,BANYUMEKAR,banyumekar,-6.371384946,105.8478265,2022-06-14 02:03:07,2022-06-14 02:03:07
3601120008,3601120,BANYUBIRU,banyubiru,-6.35728,105.8443319,2022-06-14 02:03:07,2022-06-14 02:03:07
3601120009,3601120,CARINGIN,caringin,-6.35648239,105.8301459,2022-06-14 02:03:07,2022-06-14 02:03:07
3601121001,3601121,PEJAMBEN,pejamben,-6.342028966,105.8361462,2022-06-14 02:03:07,2022-06-14 02:03:07
3601121002,3601121,BANJARMASIN,banjarmasin,-6.326951825,105.8364927,2022-06-14 02:03:07,2022-06-14 02:03:07
3601121003,3601121,TEMBONG,tembong,-6.329515698,105.8466407,2022-06-14 02:03:07,2022-06-14 02:03:07
3601121004,3601121,SINDANGLAUT,sindanglaut,-6.311898624,105.8607317,2022-06-14 02:03:07,2022-06-14 02:03:07
3601121005,3601121,CARITA,carita,-6.321001676,105.8436302,2022-06-14 02:03:07,2022-06-14 02:03:07
3601121006,3601121,SUKAJADI,sukajadi,-6.308922523,105.8444288,2022-06-14 02:03:07,2022-06-14 02:03:07
3601121007,3601121,SUKARAME,sukarame,-6.277650508,105.8568579,2022-06-14 02:03:07,2022-06-14 02:03:07
3601121008,3601121,SUKANAGARA,sukanagara,-6.247187,105.832518,2022-06-14 02:03:07,2022-06-14 02:03:07
3601121009,3601121,KAWOYANG,kawoyang,-6.255753807,105.875098,2022-06-14 02:03:07,2022-06-14 02:03:07
3601121010,3601121,CINOYONG,cinoyong,-6.248440839,105.899749,2022-06-14 02:03:07,2022-06-14 02:03:07
3601130007,3601130,BANYURESMI,banyuresmi,-6.352156561,105.873743,2022-06-14 02:03:07,2022-06-14 02:03:07
3601130008,3601130,SALAPRAYA,salapraya,-6.35864,105.8861786,2022-06-14 02:03:07,2022-06-14 02:03:07
3601130009,3601130,PAMARAYAN,pamarayan,-6.354184252,105.9023244,2022-06-14 02:03:07,2022-06-14 02:03:07
3601130010,3601130,SAMPANGBITUNG,sampangbitung,-6.353668,105.910223,2022-06-14 02:03:07,2022-06-14 02:03:07
3601130011,3601130,JIPUT,jiput,-6.345019512,105.8923232,2022-06-14 02:03:07,2022-06-14 02:03:07
3601130012,3601130,SUKACAI,sukacai,-6.349739085,105.8694451,2022-06-14 02:03:07,2022-06-14 02:03:07
3601130013,3601130,TENJOLAHANG,tenjolahang,-6.35776,105.8563297,2022-06-14 02:03:07,2022-06-14 02:03:07
3601130014,3601130,BABADSARI,babadsari,-6.346381667,105.8535125,2022-06-14 02:03:07,2022-06-14 02:03:07
3601130015,3601130,JANAKA,janaka,-6.334348018,105.8695903,2022-06-14 02:03:07,2022-06-14 02:03:07
3601130016,3601130,SUKAMANAH,sukamanah,-6.33309907,105.8964749,2022-06-14 02:03:07,2022-06-14 02:03:07
3601130018,3601130,SIKULAN,sikulan,-6.304171841,105.9101383,2022-06-14 02:03:07,2022-06-14 02:03:07
3601130019,3601130,CITAMAN,citaman,-6.290068774,105.9005086,2022-06-14 02:03:07,2022-06-14 02:03:07
3601130020,3601130,JAYAMEKAR,jayamekar,-6.301231957,105.883108,2022-06-14 02:03:07,2022-06-14 02:03:07
3601131001,3601131,KARYAUTAMA,karyautama,-6.403070391,105.8866855,2022-06-14 02:03:07,2022-06-14 02:03:07
3601131002,3601131,TEGAL,tegal,-6.408070347,105.8982394,2022-06-14 02:03:07,2022-06-14 02:03:07
3601131003,3601131,CIPICUNG,cipicung,-6.392888333,105.8981339,2022-06-14 02:03:07,2022-06-14 02:03:07
3601131004,3601131,KARYASARI,karyasari,-6.377603756,105.8991761,2022-06-14 02:03:07,2022-06-14 02:03:07
3601131005,3601131,DAHU,dahu,-6.382107473,105.8840267,2022-06-14 02:03:07,2022-06-14 02:03:07
3601131006,3601131,BABAKANLOR,babakanlor,-6.38905914,105.873379,2022-06-14 02:03:07,2022-06-14 02:03:07
3601131007,3601131,MEKARJAYA,mekarjaya,-6.380501569,105.8715255,2022-06-14 02:03:07,2022-06-14 02:03:07
3601131008,3601131,PADAHAYU,padahayu,-6.373424889,105.8600791,2022-06-14 02:03:07,2022-06-14 02:03:07
3601131009,3601131,BANGKUYUNG,bangkuyung,-6.365536641,105.8668832,2022-06-14 02:03:07,2022-06-14 02:03:07
3601131010,3601131,CENING,cening,-6.366641463,105.889228,2022-06-14 02:03:07,2022-06-14 02:03:07
3601140003,3601140,ALASWANGI,alaswangi,-6.395565152,105.9116121,2022-06-14 02:03:07,2022-06-14 02:03:07
3601140004,3601140,TEGALWANGI,tegalwangi,-6.397492391,105.9229636,2022-06-14 02:03:07,2022-06-14 02:03:07
3601140006,3601140,KANANGA,kananga,-6.387651099,105.937794,2022-06-14 02:03:07,2022-06-14 02:03:07
3601140007,3601140,CILABANBULAN,cilabanbulan,-6.383989121,105.9420753,2022-06-14 02:03:07,2022-06-14 02:03:07
3601140008,3601140,SINDANGKARYA,sindangkarya,-6.370995349,105.9361264,2022-06-14 02:03:07,2022-06-14 02:03:07
3601140009,3601140,CIGANDENG,cigandeng,-6.369251685,105.9286427,2022-06-14 02:03:07,2022-06-14 02:03:07
3601140010,3601140,PURWARAJA,purwaraja,-6.37521129,105.9173153,2022-06-14 02:03:07,2022-06-14 02:03:07
3601140013,3601140,KADUPAYUNG,kadupayung,-6.363766667,105.91508,2022-06-14 02:03:07,2022-06-14 02:03:07
3601140014,3601140,SUKAMANAH,sukamanah,-6.358516667,105.9268955,2022-06-14 02:03:07,2022-06-14 02:03:07
3601140015,3601140,RAMAYA,ramaya,-6.402675,105.9317349,2022-06-14 02:03:07,2022-06-14 02:03:07
3601141001,3601141,BANJARNEGARA,banjarnegara,-6.356092593,105.9588551,2022-06-14 02:03:07,2022-06-14 02:03:07
3601141002,3601141,KADUHEJO,kaduhejo,-6.355072131,105.9492,2022-06-14 02:03:07,2022-06-14 02:03:07
3601141003,3601141,KORANJI,koranji,-6.34925098,105.9348382,2022-06-14 02:03:07,2022-06-14 02:03:07
3601141004,3601141,SANGHIANGDENGDEK,sanghiangdengdek,-6.343173418,105.9563177,2022-06-14 02:03:07,2022-06-14 02:03:07
3601141005,3601141,CILENTUNG,cilentung,-6.33073125,105.9592465,2022-06-14 02:03:07,2022-06-14 02:03:07
3601141006,3601141,KARYAWANGI,karyawangi,-6.342113393,105.9318777,2022-06-14 02:03:07,2022-06-14 02:03:07
